age, workclass, education-num, marital-status, occupation, relationship, race, sex, hours-per-week, native-country,earns
31,6,9,0,1,2,1,1,40,11,1
44,6,10,6,6,3,1,0,55,11,0
33,6,10,0,0,2,1,1,40,11,1
22,6,10,1,4,0,1,1,35,11,0
52,6,8,6,5,3,0,1,40,11,0
33,6,13,1,1,0,1,1,43,11,0
31,6,11,0,6,2,1,1,40,11,0
75,3,9,0,10,2,1,1,40,0,0
50,6,9,1,4,5,1,1,40,11,0
36,6,9,0,6,2,1,1,40,7,0
58,3,11,2,4,5,1,0,40,11,0
20,2,5,1,6,3,1,1,40,11,0
36,0,10,6,3,3,1,0,32,11,0
26,6,12,0,4,4,1,0,40,11,0
58,3,14,1,0,5,4,0,40,11,0
57,6,9,0,4,4,1,0,45,11,0
46,2,14,1,0,5,1,1,50,11,1
42,4,15,0,3,2,1,1,40,12,1
34,6,10,0,9,2,1,1,40,11,1
57,6,10,0,11,2,1,1,50,11,0
35,0,13,0,7,2,1,1,40,11,0
36,3,10,1,7,5,1,1,56,11,0
46,6,13,0,1,2,1,1,40,11,0
39,6,9,0,11,2,1,1,50,11,0
25,2,9,1,5,5,1,1,65,11,0
43,6,10,0,5,2,1,1,40,11,1
26,6,7,6,10,3,0,1,40,11,0
46,3,14,0,0,2,1,1,60,11,1
27,6,9,0,6,2,1,1,40,11,0
35,6,9,0,6,2,1,1,40,11,0
68,4,9,1,1,5,1,1,24,11,1
52,6,10,4,2,5,1,0,36,11,0
26,6,11,1,0,5,1,1,50,11,0
27,6,10,0,6,2,1,1,46,11,0
52,6,14,0,1,2,1,1,40,11,1
54,6,4,4,4,5,1,0,40,11,0
29,6,9,1,11,3,1,1,40,11,0
39,6,10,0,1,4,1,0,40,11,0
38,6,10,0,0,2,1,1,45,11,1
19,6,9,1,11,0,1,1,30,11,0
22,6,10,1,6,0,1,1,40,11,0
58,6,10,0,1,2,1,1,60,11,1
39,6,12,4,4,3,0,0,40,11,0
20,0,10,1,3,0,1,1,40,11,0
26,6,10,1,4,0,1,0,40,11,0
22,6,9,1,10,5,1,1,45,11,0
31,0,11,4,7,5,1,1,40,11,0
42,6,13,0,1,2,1,1,40,11,1
53,3,9,1,10,5,0,1,40,11,0
32,6,9,0,6,2,1,1,40,11,0
33,6,9,6,10,1,0,0,40,11,0
36,6,14,0,3,4,1,0,40,11,1
39,6,9,0,5,2,1,1,40,11,0
33,6,10,1,4,5,1,1,40,11,0
33,6,9,1,6,0,1,1,35,11,0
47,6,13,1,1,1,1,0,40,11,0
31,6,11,0,2,2,1,1,40,11,0
18,6,8,1,1,1,1,0,16,11,0
51,6,9,4,1,3,1,1,16,11,0
34,0,13,6,0,3,0,0,38,11,0
39,6,10,1,9,3,0,0,48,11,0
42,6,10,0,6,2,1,1,35,11,1
27,6,3,0,6,2,1,1,40,9,0
33,6,15,1,3,5,1,0,40,11,0
27,6,10,0,7,2,1,1,40,11,0
45,2,13,0,0,2,1,1,50,11,1
19,6,9,1,1,0,2,1,20,30,0
40,0,9,0,0,4,1,0,40,11,1
43,3,9,4,11,5,1,1,40,11,0
60,6,9,0,6,2,1,1,35,11,1
42,6,10,0,1,2,1,1,50,11,0
28,6,9,1,4,5,0,1,40,37,0
50,6,10,0,11,2,1,1,60,11,1
27,6,9,0,6,2,1,1,45,11,0
25,6,9,1,11,5,1,1,40,11,0
53,6,9,0,3,2,1,1,43,11,1
24,6,9,1,9,5,1,1,40,11,0
40,6,2,0,6,2,3,1,40,9,0
28,6,9,1,2,5,1,1,60,11,0
46,4,13,0,1,2,1,1,60,11,1
19,6,10,1,4,0,2,0,40,30,0
23,6,10,1,2,5,1,0,40,11,0
55,6,9,4,9,3,1,1,40,11,0
48,6,5,0,6,2,1,1,40,11,0
45,6,9,0,6,2,1,1,40,11,0
55,3,13,0,0,2,1,1,40,11,1
36,6,11,0,2,2,1,1,50,11,0
35,6,9,4,10,3,1,0,31,11,0
31,6,9,0,6,2,1,1,50,11,1
17,6,7,1,4,0,1,1,7,11,0
31,6,12,0,3,4,1,0,40,11,1
20,4,9,1,1,0,1,1,40,11,0
32,4,6,5,6,0,1,1,16,11,0
34,3,9,1,6,5,4,1,40,11,0
37,6,9,1,11,5,0,1,45,11,0
55,4,9,0,1,2,1,1,35,11,0
32,4,11,0,6,2,1,1,50,11,0
49,6,9,0,9,2,1,1,48,11,0
54,6,9,0,4,4,1,0,40,11,1
62,3,13,0,0,2,1,1,40,11,1
18,6,9,1,0,0,1,0,35,11,0
49,6,10,0,2,2,1,1,40,11,1
26,6,5,1,12,1,1,1,40,9,0
59,2,13,0,3,2,1,1,20,11,1
48,3,9,0,10,2,0,1,40,11,0
21,0,10,1,10,0,1,0,11,11,0
31,6,10,0,1,2,1,1,60,11,1
37,6,10,4,6,0,1,1,40,11,0
38,6,9,1,12,5,1,1,60,11,0
28,6,11,4,4,5,1,0,3,11,0
39,4,9,0,0,2,1,1,50,11,0
30,6,13,1,1,5,1,0,35,11,1
71,4,13,0,1,2,1,1,20,11,0
37,4,9,0,11,2,1,1,60,11,1
53,6,9,4,1,5,1,0,40,11,0
39,6,13,0,3,2,1,1,40,11,1
34,6,12,0,10,2,1,1,35,11,0
34,4,9,0,11,2,1,1,62,11,0
53,6,10,0,11,2,3,1,60,11,1
46,3,14,0,3,2,1,1,40,11,1
23,6,13,1,4,0,1,0,10,11,0
50,6,11,4,10,5,1,0,20,11,0
30,6,9,4,4,3,0,1,40,11,0
32,6,9,1,6,5,1,1,50,11,0
23,6,13,1,0,5,1,1,30,11,0
53,4,14,0,0,2,1,1,35,11,1
41,6,15,4,3,3,1,0,45,11,0
42,6,13,0,1,2,1,1,50,11,1
38,6,9,0,11,2,1,1,65,11,0
45,6,9,4,6,3,1,1,44,11,0
56,6,10,4,4,5,1,0,40,11,0
36,6,13,0,3,2,1,1,40,11,1
65,6,9,0,6,2,1,1,40,11,0
41,6,13,0,0,2,1,1,50,11,1
42,6,4,6,5,3,0,0,40,11,0
43,6,13,1,3,5,2,1,50,11,1
22,6,9,0,6,2,1,1,60,11,0
51,6,13,0,0,2,1,1,37,11,1
21,6,9,1,10,5,0,0,30,11,0
32,6,10,0,0,4,1,0,55,11,0
19,6,10,1,9,0,1,1,40,11,0
53,6,9,2,2,5,1,1,39,11,1
17,6,5,1,1,5,1,0,30,11,0
46,0,14,4,0,3,1,1,50,11,1
45,3,13,0,3,2,1,1,50,11,1
52,6,9,4,9,5,1,1,40,11,0
37,4,12,1,11,5,1,1,50,11,0
18,6,7,1,10,0,1,1,20,11,0
53,6,13,4,1,5,1,0,40,11,0
45,3,14,0,3,2,1,1,40,11,1
37,6,9,6,6,3,1,0,40,11,0
19,6,7,1,1,3,4,1,43,11,0
25,6,10,1,0,5,1,1,40,11,0
57,6,14,0,0,2,1,1,40,9,0
19,6,10,1,10,5,1,0,40,11,0
54,2,9,4,1,5,1,1,50,11,0
29,6,10,1,10,5,1,0,34,11,0
32,6,9,1,11,5,1,1,60,11,0
34,6,14,4,0,5,1,1,60,11,1
46,3,14,1,3,5,0,0,35,11,0
43,6,6,6,10,3,1,0,40,11,0
32,1,15,1,3,5,1,1,55,11,1
67,6,5,0,7,2,1,1,40,11,0
24,6,9,1,6,0,1,1,40,11,0
42,4,13,0,6,2,1,1,50,11,1
32,6,10,0,6,2,1,1,40,11,0
59,6,4,6,5,5,1,1,40,11,0
34,6,10,0,4,2,1,1,60,11,0
24,6,9,1,0,0,0,0,40,11,0
21,6,10,1,4,0,1,0,12,11,0
36,6,10,6,1,3,1,0,40,11,0
53,6,13,4,3,5,1,0,50,11,1
24,4,10,0,1,2,1,1,40,11,0
38,0,10,1,2,3,0,0,50,11,0
51,6,10,0,0,2,1,1,40,11,0
42,6,10,0,6,2,0,1,50,11,1
22,6,10,1,4,0,1,0,30,11,0
53,6,10,1,4,1,1,0,40,11,0
51,6,7,0,5,2,1,1,48,11,1
65,4,15,4,2,5,1,1,40,11,0
40,6,7,0,6,2,1,1,50,11,0
39,6,11,1,4,0,1,1,40,11,1
24,6,9,1,10,0,0,1,40,11,0
32,3,9,0,11,2,1,1,40,11,0
40,3,13,4,3,3,1,0,40,11,0
36,6,13,0,0,2,1,1,55,24,1
40,0,13,0,3,4,0,0,40,11,0
41,6,13,0,3,2,1,1,40,11,1
38,6,9,4,6,5,1,1,40,11,0
36,2,10,0,0,1,2,0,70,18,0
64,6,9,6,5,3,0,0,40,11,0
47,6,4,6,10,5,1,0,38,11,0
22,6,10,1,4,0,1,0,20,11,0
48,6,11,4,2,5,1,0,40,11,0
45,6,7,0,1,2,1,1,70,11,0
58,0,9,1,2,0,0,0,40,11,0
48,6,11,0,9,2,1,1,40,11,0
49,6,9,4,4,5,1,0,45,11,0
34,1,8,0,6,2,1,1,40,11,0
43,0,13,0,3,4,0,0,40,11,1
50,0,9,0,10,4,1,0,30,11,0
31,6,10,1,4,5,1,0,55,11,0
31,6,9,1,9,5,1,1,40,11,0
57,6,9,5,11,5,1,1,40,11,0
33,4,10,0,6,2,1,1,56,11,1
52,6,7,0,10,2,1,1,32,11,0
43,2,13,0,1,2,1,1,40,11,1
30,6,13,1,8,5,1,0,60,11,0
54,6,9,4,6,5,1,1,40,11,0
36,6,13,5,0,5,1,1,40,20,1
43,6,9,4,0,3,1,0,47,11,1
35,6,13,0,11,2,1,1,40,11,0
56,6,9,4,10,3,1,0,37,11,0
34,4,14,1,3,0,1,1,50,12,0
51,6,9,0,10,2,1,1,35,11,0
39,6,13,0,11,2,0,1,50,11,1
59,6,9,4,4,3,1,0,38,11,0
46,4,7,0,11,2,0,1,48,11,0
39,6,6,0,11,2,1,1,40,11,0
67,6,10,0,1,2,1,1,40,11,0
38,6,10,1,2,5,1,1,42,11,0
22,3,10,1,4,0,4,0,40,11,0
30,6,13,1,1,0,1,1,40,11,1
39,5,9,0,0,2,1,1,40,11,0
43,4,13,0,1,2,1,1,40,11,1
47,3,13,0,3,2,1,1,40,11,1
20,6,8,1,5,0,1,0,40,11,0
52,3,9,0,11,2,1,1,40,11,1
50,6,11,0,11,2,1,1,65,11,0
34,6,9,6,11,0,1,1,25,1,0
45,6,11,0,6,2,1,1,40,11,0
51,3,9,0,0,2,1,1,40,11,1
38,4,9,0,6,2,1,1,80,11,0
30,6,11,4,5,5,1,1,40,11,0
19,6,9,1,4,0,1,0,20,11,0
37,3,14,1,3,5,1,1,45,11,0
38,2,9,0,0,2,1,1,50,31,1
27,1,11,0,4,2,1,1,50,11,1
32,6,12,0,3,2,1,1,40,11,0
23,6,13,1,3,0,1,0,40,11,0
26,6,9,1,10,0,1,0,40,11,0
24,6,13,1,0,5,1,0,40,11,0
35,6,10,1,0,5,1,0,50,11,0
57,6,13,0,0,2,1,1,40,11,1
40,1,13,1,2,0,1,1,40,11,0
32,6,9,1,6,1,0,1,38,11,0
53,4,11,0,1,2,1,1,50,11,1
23,6,9,1,1,0,1,0,15,11,1
54,4,13,1,0,5,1,1,25,11,0
21,6,10,1,4,0,1,1,40,11,0
26,6,7,0,6,2,1,1,40,11,0
29,6,6,1,6,5,1,1,43,11,0
38,6,10,0,1,2,1,1,50,11,0
19,6,7,1,10,0,1,1,18,11,0
40,6,10,0,1,2,1,1,50,11,1
37,6,3,4,5,3,1,1,45,9,0
41,6,11,0,6,2,1,1,40,11,1
47,6,3,4,1,1,1,0,32,9,0
35,6,9,1,5,3,1,0,40,22,0
39,0,12,0,2,2,1,1,40,11,0
29,6,10,4,0,3,1,1,55,11,1
29,6,14,1,1,5,1,1,40,11,0
54,6,13,0,6,2,0,1,40,11,0
24,6,9,0,4,4,1,0,40,11,0
32,6,9,0,5,2,1,1,50,11,1
47,6,9,0,5,2,1,1,50,31,1
36,6,13,1,0,5,1,1,60,11,0
63,6,5,4,11,5,1,1,50,11,0
25,6,13,1,2,0,1,0,40,11,0
36,6,10,0,11,2,1,1,40,11,1
40,4,13,0,3,2,1,1,60,11,0
23,6,9,6,10,0,1,0,40,11,0
38,4,5,0,11,2,1,1,45,11,1
53,6,9,0,9,2,1,1,52,11,1
60,6,16,6,8,3,1,0,30,8,0
35,6,9,0,4,4,1,0,40,11,0
33,6,13,1,3,0,1,0,40,11,1
21,6,9,1,9,0,1,1,40,11,0
45,0,11,0,3,4,2,0,40,30,1
37,6,12,1,3,5,1,0,40,11,0
60,3,10,2,0,5,1,0,40,11,0
21,6,10,1,1,0,1,0,35,11,0
37,4,11,0,12,2,1,1,50,11,1
41,0,9,4,3,0,1,1,40,11,0
30,6,9,0,6,2,1,1,40,11,0
29,6,9,1,6,0,1,1,40,11,0
61,4,16,0,3,2,1,1,55,11,1
30,6,13,0,11,2,1,1,25,10,0
41,6,9,0,6,2,1,1,45,11,0
29,6,11,1,2,5,1,0,40,11,0
28,4,11,1,12,0,1,1,45,11,1
53,1,13,0,7,2,1,1,40,11,1
73,4,16,0,3,2,1,1,28,11,1
25,6,6,1,12,5,0,1,35,26,0
30,6,9,1,7,5,1,1,40,11,0
38,6,10,0,3,2,1,1,40,11,1
51,6,9,4,0,5,1,0,40,11,0
23,0,13,1,4,0,2,0,52,11,0
73,4,16,0,0,2,1,1,2,11,0
37,0,10,1,7,5,1,0,30,11,0
72,6,13,4,1,3,1,0,28,11,0
30,4,10,6,3,3,0,0,40,11,0
23,6,13,0,1,2,1,1,40,11,0
22,6,9,1,9,5,1,1,43,11,0
28,6,13,0,0,2,1,1,50,11,1
30,6,9,0,6,2,1,1,42,11,1
21,6,7,0,9,2,1,1,40,11,0
42,6,13,0,9,2,1,1,50,11,0
31,6,10,0,1,2,1,1,40,11,0
35,6,9,4,4,5,1,0,40,11,0
26,6,10,4,1,0,1,0,28,11,0
45,4,11,0,1,2,1,1,40,11,0
27,6,10,1,4,1,1,0,40,11,0
39,6,13,1,1,5,1,0,50,11,1
71,6,13,2,0,1,1,0,40,11,0
22,3,10,1,0,0,1,0,25,11,0
51,6,6,0,6,2,1,1,50,11,0
48,6,11,6,10,5,1,0,30,11,0
48,6,9,1,4,5,1,1,40,11,0
21,6,9,1,10,5,1,0,64,11,0
55,2,9,0,4,4,1,0,10,11,0
33,6,9,1,11,5,1,1,60,11,0
35,6,9,0,0,2,1,1,50,11,1
22,6,9,1,4,0,1,1,40,11,0
22,6,10,1,10,5,1,0,35,11,0
19,6,10,1,5,0,1,0,30,11,0
23,6,4,1,5,5,1,1,40,11,0
29,6,9,1,0,5,1,0,55,11,0
75,6,10,4,1,5,1,0,36,11,1
54,4,5,0,6,4,4,0,15,11,0
90,6,10,1,10,0,1,1,10,11,0
34,6,9,0,6,4,0,0,70,11,0
20,6,9,1,6,0,0,0,40,11,0
24,3,9,1,4,5,1,0,38,11,0
24,6,13,1,1,3,1,0,45,11,0
45,3,10,0,2,2,0,1,40,11,0
29,6,14,1,3,5,1,0,40,11,1
47,0,9,0,0,2,1,1,40,11,1
24,6,9,1,1,3,1,0,50,11,0
29,6,9,1,7,3,1,1,35,11,0
46,6,10,0,3,2,1,1,40,11,1
66,6,14,2,1,3,1,0,20,11,0
32,6,9,0,6,2,1,1,40,11,1
51,6,5,0,11,2,1,1,45,11,0
29,6,9,0,1,2,1,1,40,11,0
29,6,9,0,6,2,1,1,40,11,0
39,4,9,0,6,2,0,1,40,11,0
65,6,14,0,3,2,1,1,40,39,1
57,4,14,0,1,2,1,1,70,11,0
40,6,9,0,6,2,1,1,40,11,0
46,0,14,0,3,2,1,1,40,11,1
19,6,9,1,1,5,1,0,40,11,0
47,6,12,0,0,4,1,0,55,11,1
39,6,5,4,10,3,1,0,40,11,0
30,6,9,0,1,2,1,1,65,11,0
20,6,9,1,9,0,1,1,25,11,0
62,6,9,0,1,2,1,1,44,11,0
38,6,9,4,1,5,1,1,50,11,1
58,3,14,0,3,2,1,1,40,11,1
44,6,13,0,0,2,1,1,50,11,1
45,6,14,4,3,5,1,1,50,11,1
27,6,10,1,9,5,1,1,38,11,0
51,6,11,4,3,5,1,0,48,11,0
52,1,14,0,3,2,1,1,40,26,1
34,6,9,1,4,3,1,0,40,11,0
41,6,9,4,0,5,1,0,40,11,0
30,3,10,0,7,2,1,1,40,11,0
44,6,10,0,6,2,0,1,38,11,1
28,6,9,1,6,0,0,1,40,11,0
41,6,9,1,6,3,1,1,40,11,0
60,6,9,0,5,2,0,1,40,11,0
40,1,9,4,4,5,1,0,40,30,0
41,6,9,0,6,2,1,1,40,11,0
49,6,11,4,6,0,1,1,30,34,0
26,6,9,1,10,5,1,1,60,11,0
33,6,9,5,4,1,1,0,32,11,0
62,6,13,0,0,4,1,0,35,24,0
45,6,10,0,4,2,0,1,40,11,1
52,6,16,0,3,4,1,0,35,11,1
26,6,9,0,6,2,1,1,40,11,0
47,6,9,6,6,3,1,1,40,11,1
41,6,14,4,0,3,1,0,40,11,0
38,6,9,0,11,2,1,1,50,11,1
32,6,14,0,0,2,1,1,40,11,1
50,6,9,0,11,2,1,1,40,11,0
32,4,9,0,12,2,1,1,65,11,0
19,6,9,1,9,0,1,1,40,11,0
33,6,9,0,9,2,1,1,60,11,0
34,6,2,0,6,2,1,1,40,9,0
60,6,6,6,10,5,1,0,40,11,0
25,6,13,1,3,5,1,0,40,11,0
47,6,7,0,11,2,0,1,40,11,0
24,1,9,0,4,2,1,1,40,11,0
19,6,10,1,9,1,1,1,25,11,0
24,6,14,1,2,5,2,1,40,11,0
52,6,9,4,6,3,1,1,84,11,0
27,5,9,1,12,0,1,0,40,11,0
46,6,9,0,6,2,1,1,40,11,1
33,6,10,4,0,3,1,1,48,11,1
45,6,9,4,4,3,0,0,50,11,0
35,6,11,0,5,2,1,1,40,11,0
58,6,7,0,11,2,0,1,60,11,0
45,3,14,0,3,4,0,0,50,11,1
41,6,13,4,3,5,1,1,45,11,0
40,6,9,0,11,2,1,1,20,11,0
36,6,11,4,2,5,1,1,40,11,0
65,4,9,0,5,2,1,1,40,11,0
20,6,9,1,9,0,1,1,35,11,0
30,0,10,1,4,5,1,0,40,11,0
52,6,13,0,2,2,1,1,38,11,1
26,6,16,1,6,1,0,1,20,11,0
35,0,11,0,2,2,1,1,45,11,0
45,6,10,4,0,3,1,0,45,11,0
45,6,11,0,0,2,1,1,45,11,1
40,0,10,0,4,2,1,1,40,11,0
31,2,12,0,6,2,1,1,45,11,0
60,0,16,0,3,2,1,1,50,11,1
39,6,13,0,1,2,1,1,40,11,0
33,6,13,0,1,2,1,1,45,11,1
31,6,12,0,2,2,0,1,46,11,0
21,6,10,1,7,0,1,1,40,11,0
30,6,9,0,6,2,1,1,45,11,0
33,6,9,1,6,5,1,1,40,9,0
35,6,10,1,10,5,1,0,30,11,0
53,4,4,0,0,4,1,0,80,11,0
65,2,13,0,1,2,1,1,40,11,1
45,6,9,0,1,2,1,1,40,11,1
25,6,11,4,4,3,1,0,40,11,0
43,6,10,0,3,2,1,1,40,11,1
36,6,4,0,5,4,1,0,40,11,0
37,0,13,4,3,5,1,0,50,11,0
48,6,10,4,0,5,1,0,40,39,0
46,4,9,0,12,2,1,1,50,11,1
21,6,9,1,6,5,1,1,40,11,0
62,2,13,0,0,2,1,1,55,11,1
50,3,9,0,4,4,1,0,40,11,1
33,6,13,1,5,5,1,1,46,11,0
40,6,9,4,5,3,1,1,40,11,0
38,6,11,4,10,0,1,1,25,11,0
28,6,9,1,6,0,2,1,45,11,0
48,6,14,0,3,2,1,1,40,11,1
52,6,9,4,6,5,1,1,47,11,0
44,4,10,0,12,2,1,1,72,11,0
25,6,9,1,4,0,1,0,40,11,0
59,1,13,0,4,2,0,1,38,11,1
35,6,9,0,6,2,1,1,40,11,0
26,6,9,0,4,2,1,1,40,11,0
27,6,9,0,0,2,1,1,40,11,0
44,2,15,1,3,5,1,1,50,11,1
30,6,9,0,6,2,1,1,55,11,0
34,1,9,4,10,5,1,0,40,11,0
50,3,14,0,3,2,1,1,45,11,1
30,6,13,1,1,5,1,0,50,11,0
41,6,4,0,11,2,0,1,40,11,0
61,3,9,2,4,5,1,0,40,11,0
29,6,10,0,1,2,1,1,50,11,1
33,6,14,1,0,5,1,1,50,11,1
33,6,14,0,0,2,1,1,40,33,1
31,6,10,4,6,5,1,1,45,11,0
43,4,15,0,3,2,1,1,60,11,1
18,6,8,1,9,0,1,1,20,11,0
41,6,13,1,4,5,1,1,52,11,0
36,6,13,0,1,2,1,1,50,11,1
42,4,11,4,6,5,1,1,40,29,0
49,6,9,0,0,2,1,1,60,11,1
18,6,9,1,3,5,1,0,40,11,0
36,3,10,0,7,2,1,1,68,11,0
26,4,10,1,0,3,1,1,15,11,0
25,6,10,1,10,5,1,0,25,11,0
32,6,10,0,6,2,1,1,40,11,1
37,6,10,1,6,5,1,1,40,11,0
31,3,13,0,6,2,1,1,51,11,0
18,6,3,1,12,5,1,1,48,9,0
38,6,9,0,6,2,1,1,60,11,0
56,1,14,4,3,5,1,1,48,11,0
58,4,12,0,1,2,1,1,25,11,1
37,6,9,1,9,5,1,1,40,11,0
41,6,13,0,0,2,1,1,55,11,1
59,6,13,0,3,2,2,1,40,35,0
45,6,9,1,5,0,1,1,40,11,0
60,6,9,4,4,5,1,0,38,11,0
31,6,9,4,1,5,1,0,40,11,0
28,6,10,1,4,3,0,0,40,11,0
61,6,7,2,10,5,0,1,40,11,0
52,3,10,0,3,4,1,0,40,11,0
22,6,4,1,9,0,1,1,16,11,0
41,6,11,0,1,2,1,1,63,11,0
32,6,9,0,5,2,1,1,50,11,1
29,6,10,1,2,3,0,0,40,11,0
30,6,12,1,1,3,0,0,40,11,0
51,6,9,0,3,4,1,0,50,11,1
75,6,7,0,7,2,0,1,50,11,1
46,6,10,4,1,5,1,0,80,11,0
53,6,9,0,10,2,1,1,40,11,1
42,6,9,0,6,2,1,1,50,11,1
41,6,13,4,11,5,1,1,48,11,0
25,6,9,1,11,5,2,1,40,4,0
27,6,16,0,3,2,1,1,40,11,1
47,6,10,0,6,2,1,1,43,11,1
53,6,10,0,0,2,1,1,50,11,1
53,2,9,0,0,2,1,1,45,11,1
38,6,9,0,6,2,1,1,45,11,0
42,6,12,0,0,2,1,1,50,11,1
30,6,3,0,6,2,1,1,40,9,0
57,3,13,1,0,5,1,1,40,11,1
71,4,9,0,1,2,1,1,52,11,1
21,6,9,1,5,0,1,1,40,11,0
35,6,10,4,3,5,1,0,40,11,0
64,6,9,0,1,2,1,1,50,11,1
21,6,1,1,12,5,1,1,50,9,0
41,6,9,2,11,5,1,0,60,11,1
22,6,10,1,5,5,1,1,40,11,0
39,2,10,4,6,5,1,1,40,11,0
38,2,10,0,1,2,1,1,50,11,1
42,6,9,4,4,3,1,0,40,11,0
32,6,13,0,1,2,1,1,40,11,1
40,6,9,4,1,5,1,0,40,11,0
22,6,9,1,1,0,2,0,40,4,0
29,6,9,0,10,4,1,0,35,11,0
18,6,7,1,10,0,1,0,25,11,0
32,6,10,6,10,3,3,0,70,11,0
31,6,7,0,10,2,1,1,35,9,0
37,6,13,1,4,1,1,0,40,11,0
34,6,8,4,10,3,0,0,40,11,0
31,6,9,1,11,5,1,1,50,11,0
30,6,9,1,4,5,1,1,40,11,0
17,6,6,1,1,0,1,0,15,11,0
28,3,9,6,10,3,1,0,40,11,0
31,6,9,1,5,0,0,1,40,11,0
32,4,9,1,0,5,3,1,20,22,0
46,3,10,0,3,2,1,1,40,11,1
35,6,14,1,3,0,1,1,40,11,1
22,6,13,1,4,0,1,0,40,11,0
20,2,10,1,6,0,1,1,18,11,0
36,2,10,0,6,2,1,1,45,11,1
34,6,5,4,6,5,1,1,40,11,0
51,6,14,0,0,2,1,1,70,11,1
23,6,9,4,7,5,0,1,40,11,0
17,6,6,1,10,1,1,1,15,11,0
36,0,16,0,3,2,1,1,40,11,1
48,6,9,0,3,2,1,1,40,11,1
33,6,13,0,0,2,1,1,45,11,1
41,6,7,4,9,5,1,1,48,11,0
25,6,10,1,10,5,1,0,40,11,0
52,6,10,0,10,2,1,1,35,11,1
47,4,9,0,0,2,1,1,50,11,1
36,6,13,0,9,2,1,1,40,11,0
35,6,15,0,3,2,1,1,60,11,1
21,6,9,1,10,5,0,0,50,11,0
43,3,13,4,4,5,1,0,34,11,0
46,0,10,4,2,5,3,0,48,11,0
36,6,9,1,4,0,1,1,65,11,0
23,6,12,1,3,0,1,0,25,11,0
32,6,9,1,11,0,1,1,45,11,0
40,6,11,1,3,3,1,0,24,11,0
42,6,16,0,3,2,2,1,50,35,1
18,6,9,1,10,0,1,0,16,11,0
41,6,9,1,5,0,1,1,48,11,1
52,0,14,4,3,3,1,0,50,11,0
26,6,9,0,10,2,1,1,53,9,0
57,6,5,1,6,5,1,1,35,11,0
31,6,13,0,0,2,1,1,50,11,1
27,6,13,0,1,2,1,1,75,11,1
35,6,9,0,6,2,1,1,45,11,0
42,4,9,0,6,2,1,1,40,11,0
42,1,10,1,4,5,1,0,40,11,0
69,1,14,4,3,5,1,0,5,11,0
25,6,7,0,5,1,1,1,40,9,0
18,6,10,1,10,0,1,1,30,11,0
47,3,9,1,6,5,1,1,40,11,0
28,6,13,1,2,0,1,1,40,11,0
24,6,12,1,3,0,1,1,40,11,0
22,6,10,1,10,0,1,0,20,11,0
41,2,9,0,0,2,1,1,50,0,1
21,6,9,1,10,1,0,1,40,11,0
51,6,10,0,1,2,1,1,48,11,0
58,0,13,0,3,2,1,1,40,11,1
43,3,10,0,12,2,1,1,40,11,0
20,6,10,1,10,5,1,0,35,11,0
49,0,16,4,3,5,1,0,60,11,1
47,3,13,0,0,2,0,1,40,11,1
33,6,9,0,5,2,1,1,40,11,0
51,0,12,4,0,3,1,0,38,11,0
43,6,9,1,6,5,1,0,46,11,0
22,6,13,1,0,5,1,0,40,11,0
34,6,10,0,0,2,1,1,48,11,0
43,6,9,0,4,4,1,0,40,11,0
42,3,13,0,3,2,1,1,50,11,1
36,3,7,6,3,3,3,0,30,11,0
19,6,5,1,10,0,1,1,40,11,0
26,6,10,1,6,0,1,1,50,11,0
38,6,9,0,12,2,1,1,43,11,0
60,6,10,4,2,5,1,1,50,11,0
23,6,5,0,5,2,1,1,40,11,0
22,6,10,1,1,0,1,1,18,11,0
41,6,4,0,11,2,1,1,40,7,0
20,6,9,1,1,0,1,0,40,11,0
35,6,11,5,5,5,0,1,40,11,0
28,6,7,1,0,5,0,1,40,11,0
53,6,9,0,6,2,1,1,40,11,1
36,6,11,0,4,4,0,0,40,11,0
52,6,9,0,1,4,1,0,60,11,0
43,0,13,0,3,4,1,0,40,11,1
23,6,13,0,10,2,1,1,30,11,0
39,6,9,4,9,5,1,0,37,11,0
32,6,15,0,3,2,1,1,60,11,0
32,6,6,0,12,2,1,1,35,9,0
22,6,13,1,9,0,1,1,30,11,0
26,6,13,0,0,2,1,1,40,11,0
36,6,14,0,0,2,1,1,70,11,1
32,6,9,0,6,2,1,1,40,11,0
30,6,10,1,1,3,1,1,60,9,0
81,6,3,2,10,5,2,0,6,11,0
29,6,9,0,6,2,1,1,50,11,0
65,6,12,4,1,5,1,0,40,11,0
50,6,3,0,9,2,1,1,40,9,0
44,6,13,0,0,2,1,1,40,11,1
30,6,13,1,0,5,1,0,35,11,0
55,4,13,0,1,2,1,1,40,11,1
60,1,10,4,4,5,1,0,40,11,0
44,6,13,4,1,3,1,0,75,11,0
51,3,4,4,10,3,1,0,40,1,0
38,4,10,5,10,3,1,0,40,11,0
29,0,10,0,0,2,1,1,40,11,1
25,4,9,0,12,2,1,1,65,11,0
45,6,14,2,5,1,2,0,40,35,0
27,6,13,1,10,5,1,0,30,11,0
57,6,10,0,3,2,1,1,40,11,1
31,6,9,4,10,5,1,1,28,11,0
49,6,9,0,5,2,1,1,40,11,1
26,6,12,1,4,0,1,0,40,11,0
34,6,9,0,5,2,1,1,45,11,0
55,6,9,0,6,2,1,1,45,11,0
33,6,11,4,3,3,1,0,40,11,0
